pokedex_id,pokemon_name,primary_type,secondary_type,hp,attack,defense,sp_attack,sp_defense,speed,sprite_url,generation,is_legendary
4829,Pokemon_4829,Fairy,,138,55,51,50,39,94,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,5,false
4830,Pokemon_4830,Dragon,,81,78,104,94,123,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,4,false
4831,Pokemon_4831,Grass,Flying,88,120,148,81,88,31,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,5,false
4832,Pokemon_4832,Electric,,103,59,135,69,105,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,8,false
4833,Pokemon_4833,Fairy,Bug,72,44,66,137,92,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,1,false
4834,Pokemon_4834,Bug,,113,142,78,33,53,102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,6,false
4835,Pokemon_4835,Steel,Ice,146,93,41,140,144,107,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,7,false
4836,Pokemon_4836,Normal,Dragon,39,75,93,60,55,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,6,false
4837,Pokemon_4837,Water,,116,144,119,64,102,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,4,false
4838,Pokemon_4838,Fire,Fairy,67,118,58,140,110,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,7,false
4839,Pokemon_4839,Fighting,Ghost,92,111,139,80,32,124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,2,false
4840,Pokemon_4840,Ghost,,145,94,43,60,101,57,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,9,false
4841,Pokemon_4841,Ghost,,124,36,66,120,92,112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,3,false
4842,Pokemon_4842,Dragon,Ground,61,40,76,101,134,86,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,2,false
4843,Pokemon_4843,Bug,Normal,36,86,73,48,118,91,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,3,false
4844,Pokemon_4844,Electric,Ghost,101,50,80,103,110,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,8,false
4845,Pokemon_4845,Rock,Ground,96,65,121,141,87,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,1,false
4846,Pokemon_4846,Fighting,,74,72,56,95,116,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,9,false
4847,Pokemon_4847,Psychic,,54,121,80,126,128,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,7,false
4848,Pokemon_4848,Fighting,,44,107,34,46,102,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,9,false
4849,Pokemon_4849,Ground,,117,147,87,145,105,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,3,false
4850,Pokemon_4850,Ghost,,112,145,99,37,116,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,9,false
4851,Pokemon_4851,Steel,,107,102,63,82,137,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,5,false
4852,Pokemon_4852,Water,,142,103,121,31,52,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,9,false
4853,Pokemon_4853,Rock,Ground,106,83,50,73,51,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,9,false
4854,Pokemon_4854,Ghost,,55,77,140,142,139,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,7,false
4855,Pokemon_4855,Steel,,88,39,94,64,78,149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,1,false
4856,Pokemon_4856,Ice,,86,136,141,35,49,113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,7,false
4857,Pokemon_4857,Ground,Ghost,79,133,56,97,117,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,6,false
4858,Pokemon_4858,Ice,Steel,93,83,72,47,123,104,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,4,false
4859,Pokemon_4859,Steel,Psychic,150,108,79,101,58,106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,9,false
4860,Pokemon_4860,Rock,,89,36,103,62,141,41,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,4,false
4861,Pokemon_4861,Water,,70,41,92,64,72,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,3,false
4862,Pokemon_4862,Ice,,141,127,44,42,116,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,9,false
4863,Pokemon_4863,Dark,,101,117,87,30,106,37,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,5,false
4864,Pokemon_4864,Water,,51,133,149,85,129,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,2,false
4865,Pokemon_4865,Steel,,105,149,121,143,148,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,7,false
4866,Pokemon_4866,Fairy,,102,69,57,115,126,38,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,9,false
4867,Pokemon_4867,Grass,Poison,121,73,129,39,124,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,6,false
4868,Pokemon_4868,Bug,Bug,125,69,137,98,138,134,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,5,false
4869,Pokemon_4869,Ground,Normal,132,58,69,91,63,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,7,true
4870,Pokemon_4870,Rock,,56,85,73,97,36,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,8,false
4871,Pokemon_4871,Psychic,Fighting,98,136,107,122,88,113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,1,false
4872,Pokemon_4872,Electric,Ground,74,57,45,90,59,132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,9,true
4873,Pokemon_4873,Fighting,,49,129,53,48,56,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,6,false
4874,Pokemon_4874,Electric,Fairy,41,98,99,65,32,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,1,true
4875,Pokemon_4875,Ghost,,125,70,77,36,55,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,2,false
4876,Pokemon_4876,Dark,,69,49,33,127,117,102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,3,false
4877,Pokemon_4877,Dark,Normal,112,124,32,134,30,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,5,false
4878,Pokemon_4878,Rock,,139,103,90,32,52,38,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,3,false
4879,Pokemon_4879,Poison,,119,84,83,92,131,91,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,8,false
4880,Pokemon_4880,Flying,,46,134,125,109,121,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,4,false
4881,Pokemon_4881,Fire,,62,99,75,141,143,139,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,2,false
4882,Pokemon_4882,Fairy,,60,85,66,134,48,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,9,true
4883,Pokemon_4883,Fighting,,78,43,41,35,81,122,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,9,false
4884,Pokemon_4884,Ground,,141,41,120,53,143,112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,8,false
4885,Pokemon_4885,Grass,,50,113,106,128,140,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,1,false
4886,Pokemon_4886,Electric,Normal,115,63,131,57,124,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,9,false
4887,Pokemon_4887,Water,,53,32,84,137,83,44,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,7,false
4888,Pokemon_4888,Poison,,38,102,145,109,101,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,2,false
4889,Pokemon_4889,Normal,,46,122,85,59,110,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,4,false
4890,Pokemon_4890,Ground,,94,78,32,32,95,122,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,3,true
4891,Pokemon_4891,Psychic,,141,88,89,98,132,91,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,6,false
4892,Pokemon_4892,Steel,Dark,90,44,109,110,87,143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,9,false
4893,Pokemon_4893,Rock,,123,148,102,113,117,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,9,false
4894,Pokemon_4894,Dark,Dragon,131,72,90,79,96,113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,5,false
4895,Pokemon_4895,Psychic,,109,53,43,100,75,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,4,false
4896,Pokemon_4896,Poison,,76,40,88,149,49,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,8,false
4897,Pokemon_4897,Water,,136,137,91,125,128,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,6,false
4898,Pokemon_4898,Flying,,114,130,78,87,57,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,2,false
4899,Pokemon_4899,Ice,,84,101,50,96,148,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,3,false
4900,Pokemon_4900,Poison,,32,80,128,38,106,145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,1,false
4901,Pokemon_4901,Fighting,,137,89,72,37,77,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,5,false
4902,Pokemon_4902,Ghost,,53,30,67,48,112,126,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,9,false
4903,Pokemon_4903,Ghost,,126,149,30,96,43,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,5,false
4904,Pokemon_4904,Ground,,124,126,53,80,35,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,9,false
4905,Pokemon_4905,Bug,,139,116,93,54,30,143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,5,false
4906,Pokemon_4906,Water,Electric,37,96,58,138,134,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,9,false
4907,Pokemon_4907,Ghost,Fire,35,90,47,54,149,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,2,false
4908,Pokemon_4908,Dark,,92,55,55,41,54,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,4,false
4909,Pokemon_4909,Normal,,57,75,98,61,143,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,3,false
4910,Pokemon_4910,Poison,Water,83,58,91,55,145,81,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,4,false
4911,Pokemon_4911,Steel,Flying,31,44,89,40,135,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,6,false
4912,Pokemon_4912,Ground,Dragon,70,44,121,150,59,99,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,5,false
4913,Pokemon_4913,Grass,Dark,62,134,38,49,123,99,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,2,false
4914,Pokemon_4914,Electric,,145,139,140,108,139,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,9,false
4915,Pokemon_4915,Fighting,,92,35,145,100,106,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,6,false
4916,Pokemon_4916,Fire,,55,148,35,148,60,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,5,false
4917,Pokemon_4917,Fairy,Fairy,51,88,59,133,43,126,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,4,false
4918,Pokemon_4918,Normal,,71,148,129,44,93,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,2,false
4919,Pokemon_4919,Rock,Fire,36,46,48,117,75,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,8,false
4920,Pokemon_4920,Fairy,Psychic,72,43,118,67,136,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,1,false
4921,Pokemon_4921,Rock,Ghost,80,89,34,30,115,124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,5,false
4922,Pokemon_4922,Dragon,Flying,113,142,46,59,47,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,7,false
4923,Pokemon_4923,Ice,,78,109,41,54,119,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,6,false
4924,Pokemon_4924,Grass,Ice,127,67,149,95,123,149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,4,false
4925,Pokemon_4925,Normal,,92,90,105,142,83,57,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,2,false
4926,Pokemon_4926,Water,,108,121,67,46,129,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,7,false
4927,Pokemon_4927,Rock,,119,80,89,33,107,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,4,false
4928,Pokemon_4928,Steel,,123,31,63,141,138,149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,7,false
4929,Pokemon_4929,Fighting,,50,102,39,136,101,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,1,false
4930,Pokemon_4930,Dragon,,77,114,137,121,77,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,4,false
4931,Pokemon_4931,Dark,Normal,112,64,34,80,93,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,6,true
4932,Pokemon_4932,Flying,,119,145,88,61,61,99,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,4,false
4933,Pokemon_4933,Normal,,60,142,87,104,72,140,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,8,false
4934,Pokemon_4934,Bug,,59,45,44,60,108,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,2,true
4935,Pokemon_4935,Ghost,Steel,130,63,44,90,77,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,6,false
4936,Pokemon_4936,Normal,Fire,77,51,150,116,61,140,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,5,false
4937,Pokemon_4937,Poison,Poison,90,81,33,41,100,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,8,false
4938,Pokemon_4938,Normal,,42,102,112,95,135,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,7,false
4939,Pokemon_4939,Steel,,38,44,37,134,87,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,3,false
4940,Pokemon_4940,Dragon,,45,141,86,59,92,59,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,3,false
4941,Pokemon_4941,Fairy,,75,101,49,52,129,38,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,1,false
4942,Pokemon_4942,Fire,,130,83,92,123,138,98,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,8,false
4943,Pokemon_4943,Grass,,42,92,133,42,64,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,9,false
4944,Pokemon_4944,Normal,,71,43,52,77,140,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,7,false
4945,Pokemon_4945,Grass,Grass,34,132,78,56,79,141,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,2,false
4946,Pokemon_4946,Poison,Normal,139,128,63,94,33,114,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,7,false
4947,Pokemon_4947,Fire,,123,141,97,122,123,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,5,false
4948,Pokemon_4948,Ground,,85,43,42,101,47,31,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,1,false
4949,Pokemon_4949,Fire,Grass,102,91,57,65,133,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,3,false
4950,Pokemon_4950,Water,,144,95,62,52,51,37,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,7,false
4951,Pokemon_4951,Electric,,112,84,66,135,61,68,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,3,false
4952,Pokemon_4952,Fairy,Ground,140,145,80,140,123,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,3,false
4953,Pokemon_4953,Psychic,,75,33,77,126,102,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,7,false
4954,Pokemon_4954,Normal,,68,113,122,50,76,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,5,false
4955,Pokemon_4955,Poison,,46,94,86,70,83,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,7,false
4956,Pokemon_4956,Poison,,85,108,38,31,51,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,3,false
4957,Pokemon_4957,Steel,Ground,117,75,134,116,57,84,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,5,false
4958,Pokemon_4958,Grass,,119,101,121,58,82,33,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,7,false
4959,Pokemon_4959,Ghost,Rock,57,132,63,120,68,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,1,false
4960,Pokemon_4960,Electric,,113,78,138,143,142,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,7,false
4961,Pokemon_4961,Electric,,85,68,124,40,81,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,4,false
4962,Pokemon_4962,Psychic,,137,59,136,144,101,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,4,false
4963,Pokemon_4963,Steel,,78,112,60,54,33,89,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,2,false
4964,Pokemon_4964,Ground,Ice,67,111,101,104,32,33,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,3,false
4965,Pokemon_4965,Fairy,Poison,109,84,96,60,96,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,7,false
4966,Pokemon_4966,Psychic,,53,73,45,38,50,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,3,false
4967,Pokemon_4967,Normal,,91,56,46,30,130,99,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,4,false
4968,Pokemon_4968,Ground,Ghost,125,42,110,149,108,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,2,false
4969,Pokemon_4969,Rock,,82,81,147,133,115,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,1,false
4970,Pokemon_4970,Dark,Dragon,99,140,115,136,149,129,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,7,false
4971,Pokemon_4971,Ground,,137,43,71,51,31,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,2,false
